400,400,0,0.4
405,400,0,0.4
410,400,0,0.4
415,400,0,0.4
420,400,0,0.4
425,400,0,0.4
430,400,0,0.4
435,400,0,0.4
440,400,0,0.4
445,400,0,0.4
450,400,0,0.4
455,400,0,0.4
460,400,0,0.4
465,400,0,0.4
470,400,0,0.4
475,400,0,0.4
480,400,0,0.4
485,400,0,0.4
490,400,0,0.4
495,400,0,0.4
500,400,0,0.4
505,400,0,0.4
510,400,0,0.4
515,400,0,0.4
520,400,0,0.4
525,400,0,0.4
530,400,0,0.4
535,400,0,0.4
540,400,0,0.4
545,400,0,0.4
550,400,0,0.4
555,400,0,0.4
560,400,0,0.4
565,400,0,0.4
570,400,0,0.4
575,400,0,0.4
580,400,0,0.4
585,400,0,0.4
590,400,0,0.4
595,400,0,0.4
600,400,0,0.4
600,395,0,0.4
600,390,0,0.4
600,385,0,0.4
600,380,0,0.4
600,375,0,0.4
600,370,0,0.4
600,365,0,0.4
600,360,0,0.4
600,355,0,0.4
600,350,0,0.4
600,345,0,0.4
600,340,0,0.4
600,335,0,0.4
600,330,0,0.4
600,325,0,0.4
600,320,0,0.4
600,315,0,0.4
600,310,0,0.4
600,305,0,0.4
600,300,0,0.4
600,295,0,0.4
600,290,0,0.4
600,285,0,0.4
600,280,0,0.4
600,275,0,0.4
600,270,0,0.4
600,265,0,0.4
600,260,0,0.4
600,255,0,0.4
600,250,0,0.4
600,245,0,0.4
600,240,0,0.4
600,235,0,0.4
600,230,0,0.4
600,225,0,0.4
600,220,0,0.4
600,215,0,0.4
600,210,0,0.4
600,205,0,0.4
600,200,0,0.4
595,200,0,0.4
590,200,0,0.4
585,200,0,0.4
580,200,0,0.4
575,200,0,0.4
570,200,0,0.4
565,200,0,0.4
560,200,0,0.4
555,200,0,0.4
550,200,0,0.4
545,200,0,0.4
540,200,0,0.4
535,200,0,0.4
530,200,0,0.4
525,200,0,0.4
520,200,0,0.4
515,200,0,0.4
510,200,0,0.4
505,200,0,0.4
500,200,0,0.4
495,200,0,0.4
490,200,0,0.4
485,200,0,0.4
480,200,0,0.4
475,200,0,0.4
470,200,0,0.4
465,200,0,0.4
460,200,0,0.4
455,200,0,0.4
450,200,0,0.4
445,200,0,0.4
440,200,0,0.4
435,200,0,0.4
430,200,0,0.4
425,200,0,0.4
420,200,0,0.4
415,200,0,0.4
410,200,0,0.4
405,200,0,0.4
400,200,0,0.4
395,200,0,0.4
390,200,0,0.4
385,200,0,0.4
380,200,0,0.4
375,200,0,0.4
370,200,0,0.4
365,200,0,0.4
360,200,0,0.4
355,200,0,0.4
350,200,0,0.4
345,200,0,0.4
340,200,0,0.4
335,200,0,0.4
330,200,0,0.4
325,200,0,0.4
320,200,0,0.4
315,200,0,0.4
310,200,0,0.4
305,200,0,0.4
300,200,0,0.4
295,200,0,0.4
290,200,0,0.4
285,200,0,0.4
280,200,0,0.4
275,200,0,0.4
270,200,0,0.4
265,200,0,0.4
260,200,0,0.4
255,200,0,0.4
250,200,0,0.4
245,200,0,0.4
240,200,0,0.4
235,200,0,0.4
230,200,0,0.4
225,200,0,0.4
220,200,0,0.4
215,200,0,0.4
210,200,0,0.4
205,200,0,0.4
200,200,0,0.4
200,205,0,0.4
200,210,0,0.4
200,215,0,0.4
200,220,0,0.4
200,225,0,0.4
200,230,0,0.4
200,235,0,0.4
200,240,0,0.4
200,245,0,0.4
200,250,0,0.4
200,255,0,0.4
200,260,0,0.4
200,265,0,0.4
200,270,0,0.4
200,275,0,0.4
200,280,0,0.4
200,285,0,0.4
200,290,0,0.4
200,295,0,0.4
200,300,0,0.4
200,305,0,0.4
200,310,0,0.4
200,315,0,0.4
200,320,0,0.4
200,325,0,0.4
200,330,0,0.4
200,335,0,0.4
200,340,0,0.4
200,345,0,0.4
200,350,0,0.4
200,355,0,0.4
200,360,0,0.4
200,365,0,0.4
200,370,0,0.4
200,375,0,0.4
200,380,0,0.4
200,385,0,0.4
200,390,0,0.4
200,395,0,0.4
200,400,0,0.4
195.82872928177,402.76243093923,0,0.3939226519337
191.65745856354,405.52486187845,0,0.3878453038674
187.4861878453,408.28729281768,0,0.38176795580111
183.31491712707,411.04972375691,0,0.37569060773481
179.14364640884,413.81215469613,0,0.36961325966851
174.97237569061,416.57458563536,0,0.36353591160221
170.80110497238,419.33701657459,0,0.35745856353591
166.62983425414,422.09944751381,0,0.35138121546961
162.45856353591,424.86187845304,0,0.34530386740331
158.28729281768,427.62430939227,0,0.33922651933702
154.11602209945,430.38674033149,0,0.33314917127072
149.94475138122,433.14917127072,0,0.32707182320442
145.77348066298,435.91160220994,0,0.32099447513812
141.60220994475,438.67403314917,0,0.31491712707182
137.43093922652,441.4364640884,0,0.30883977900552
133.25966850829,444.19889502762,0,0.30276243093923
129.08839779006,446.96132596685,0,0.29668508287293
124.91712707182,449.72375690608,0,0.29060773480663
120.74585635359,452.4861878453,0,0.28453038674033
116.57458563536,455.24861878453,0,0.27845303867403
112.40331491713,458.01104972376,0,0.27237569060773
108.2320441989,460.77348066298,0,0.26629834254144
104.06077348066,463.53591160221,0,0.26022099447514
99.889502762431,466.29834254144,0,0.25414364640884
95.718232044199,469.06077348066,0,0.24806629834254
91.546961325967,471.82320441989,0,0.24198895027624
87.375690607735,474.58563535912,0,0.23591160220994
83.204419889503,477.34806629834,0,0.22983425414365
79.033149171271,480.11049723757,0,0.22375690607735
74.861878453039,482.8729281768,0,0.21767955801105
70.690607734807,485.63535911602,0,0.21160220994475
66.519337016575,488.39779005525,0,0.20552486187845
62.348066298343,491.16022099448,0,0.19944751381215
58.176795580111,493.9226519337,0,0.19337016574586
54.005524861878,496.68508287293,0,0.18729281767956
