Tempo;Altura;Velocidade;Força do Motor;Força do Contrapeso;Energia do Motor;Potencia do elevador
3,4663515090069;-0,082882882882883;0;2943;4905;0;0
3,4834415359946;-0,082882882882883;0;2943;4905;0;0
3,4990846799919;-0,082882882882883;0;2943;4905;0;0
3,5155837009952;-0,082882882882883;0;2943;4905;0;0
3,5325165300164;-0,082882882882883;0;2943;4905;0;0
3,5489782709919;-0,082882882882883;0;2943;4905;0;0
3,5655884559965;-0,082882882882883;0;2943;4905;0;0
3,5830148860114;-0,082882882882883;0;2943;4905;0;0
3,6053471300111;-0,082882882882883;0;2943;4905;0;0
3,6159091659938;-0,082882882882883;0;2943;4905;0;0
3,6323840839905;-0,082882882882883;0;2943;4905;0;0
3,6496383990161;-0,082882882882883;0;2943;4905;0;0
3,6665325330105;-0,082882882882883;0;2943;4905;0;0
3,6825273440045;-0,082882882882883;0;2943;4905;0;0
3,7001945739903;-0,082882882882883;0;2943;4905;0;0
3,7157225359988;-0,082882882882883;0;2943;4905;0;0
3,7336375160085;-0,082882882882883;0;2943;4905;0;0
3,7487644630019;-0,082882882882883;0;2943;4905;0;0
3,7665528710058;-0,082882882882883;0;2943;4905;0;0
3,7823849059932;-0,082882882882883;0;2943;4905;0;0
3,7989607490017;-0,082882882882883;0;2943;4905;0;0
3,8158210210095;-0,082882882882883;0;2943;4905;0;0
3,8351563230099;-0,082882882882883;0;2943;4905;0;0
3,8488601160061;-0,082882882882883;0;2943;4905;0;0
3,8657007240108;-0,082882882882883;0;2943;4905;0;0
3,8830561230134;-0,082882882882883;0;2943;4905;0;0
3,8997785900137;-0,082882882882883;0;2943;4905;0;0
3,9158257800154;-0,082882882882883;0;2943;4905;0;0
3,9323360359995;-0,082882882882883;0;2943;4905;0;0
3,9489917200117;-0,082882882882883;0;2943;4905;0;0
3,9656387089926;-0,082882882882883;0;2943;4905;0;0
3,9837812189944;-0,082882882882883;0;2943;4905;0;0
3,9998516360065;-0,082882882882883;0;2943;4905;0;0
4,0163302909932;-0,082882882882883;0;2943;4905;0;0
4,0323383560171;-0,082882882882883;0;2943;4905;0;0
4,0489792459994;-0,082882882882883;0;2943;4905;0;0
4,0658377440122;-0,082882882882883;0;2943;4905;0;0
4,0823071789928;-0,082882882882883;0;2943;4905;0;0
4,1009881810169;-0,082882882882883;0;2943;4905;0;0
4,1165490260173;-0,082882882882883;0;2943;4905;0;0
4,1325248999929;-0,082882882882883;0;2943;4905;0;0
4,1490683009906;-0,082882882882883;0;2943;4905;0;0
4,1656487009895;-0,082882882882883;0;2943;4905;0;0
4,1823546939995;-0,082882882882883;0;2943;4905;0;0
4,198957443994;-0,082882882882883;0;2943;4905;0;0
4,2156060090056;-0,082882882882883;0;2943;4905;0;0
4,2344642160169;-0,082882882882883;0;2943;4905;0;0
4,2490684259974;-0,082882882882883;0;2943;4905;0;0
4,2663189610175;-0,082882882882883;0;2943;4905;0;0
4,2823463809909;-0,082882882882883;0;2943;4905;0;0
4,3001058590016;-0,082882882882883;0;2943;4905;0;0
4,3155949409993;-0,082882882882883;0;2943;4905;0;0
4,3324197960028;-0,082882882882883;0;2943;4905;0;0
4,3490404130134;-0,082882882882883;0;2943;4905;0;0
4,3656822160119;-0,082882882882883;0;2943;4905;0;0
4,3826623999921;-0,082882882882883;0;2943;4905;0;0
4,3990960660158;-0,082882882882883;0;2943;4905;0;0
4,4154494339891;-0,082882882882883;0;2943;4905;0;0
4,432649046008;-0,082882882882883;0;2943;4905;0;0
4,4490389359999;-0,082882882882883;0;2943;4905;0;0
4,4657065900101;-0,082882882882883;0;2943;4905;0;0
4,4838799799909;-0,082882882882883;0;2943;4905;0;0
4,4997517600132;-0,082882882882883;0;2943;4905;0;0
4,5155428390135;-0,082882882882883;0;2943;4905;0;0
4,533194543008;-0,082882882882883;0;2943;4905;0;0
4,5489756540046;-0,082882882882883;0;2943;4905;0;0
4,5657813829894;-0,082882882882883;0;2943;4905;0;0
4,582345539995;-0,082882882882883;0;2943;4905;0;0
4,6047997740097;-0,082882882882883;0;2943;4905;0;0
4,6164841699938;-0,082882882882883;0;2943;4905;0;0
4,6326153629925;-0,082882882882883;0;2943;4905;0;0
4,6494140760042;-0,082882882882883;0;2943;4905;0;0
4,6656419840001;-0,082882882882883;0;2943;4905;0;0
4,6825044930156;-0,082882882882883;0;2943;4905;0;0
4,699054725992;-0,082882882882883;0;2943;4905;0;0
4,7155998960079;-0,082882882882883;0;2943;4905;0;0
4,7351663910085;-0,082882882882883;0;2943;4905;0;0
4,7499324259988;-0,082882882882883;0;2943;4905;0;0
4,7659111600078;-0,082882882882883;0;2943;4905;0;0
4,782391168992;-0,082882882882883;0;2943;4905;0;0
4,7990223510133;-0,082882882882883;0;2943;4905;0;0
4,8156943790091;-0,082882882882883;0;2943;4905;0;0
4,8325901910139;-0,082882882882883;0;2943;4905;0;0
4,8491534960049;-0,082882882882883;0;2943;4905;0;0
4,8658656190091;-0,082882882882883;0;2943;4905;0;0
4,8826568959921;-0,082882882882883;0;2943;4905;0;0
4,8990448910045;-0,082882882882883;0;2943;4905;0;0
4,9158628740115;-0,082882882882883;0;2943;4905;0;0
4,9324959990045;-0,082882882882883;0;2943;4905;0;0
4,9497745159897;-0,082882882882883;0;2943;4905;0;0
4,9663373960066;-0,082882882882883;0;2943;4905;0;0
4,9824382330116;-0,082882882882883;0;2943;4905;0;0
4,9990852060146;-0,082882882882883;0;2943;4905;0;0
5,0157287309994;-0,082882882882883;0;2943;4905;0;0
5,0327952060034;-0,082882882882883;0;2943;4905;0;0
5,0490233360033;-0,082882882882883;0;2943;4905;0;0
5,0659266400035;-0,082882882882883;0;2943;4905;0;0
5,0824861490109;-0,082882882882883;0;2943;4905;0;0
5,0990709390026;-0,082882882882883;0;2943;4905;0;0
5,1157096989919;-0,082882882882883;0;2943;4905;0;0
5,1323802499974;-0,082882882882883;0;2943;4905;0;0
5,1498759610113;-0,082882882882883;0;2943;4905;0;0
5,1656657190179;-0,082882882882883;0;2943;4905;0;0
5,1831570540089;-0,082882882882883;0;2943;4905;0;0
5,1990535760124;-0,082882882882883;0;2943;4905;0;0
5,2157851390075;-0,082882882882883;0;2943;4905;0;0
5,2324610009964;-0,082882882882883;0;2943;4905;0;0
5,2503422189911;-0,082882882882883;0;2943;4905;0;0
5,2656656840118;-0,082882882882883;0;2943;4905;0;0
5,2824274190061;-0,082882882882883;0;2943;4905;0;0
5,2996831499913;-0,082882882882883;0;2943;4905;0;0
5,3155469839985;-0,082882882882883;0;2943;4905;0;0
5,3320881020045;-0,082882882882883;0;2943;4905;0;0
5,3491007930133;-0,082882882882883;0;2943;4905;0;0
5,3657297540049;-0,082882882882883;0;2943;4905;0;0
5,3824968900008;-0,082882882882883;0;2943;4905;0;0
5,3989622539957;-0,082882882882883;0;2943;4905;0;0
5,4159558739921;-0,082882882882883;0;2943;4905;0;0
5,4325980739959;-0,082882882882883;0;2943;4905;0;0
5,4492307309993;-0,082882882882883;0;2943;4905;0;0
5,4656975489925;-0,082882882882883;0;2943;4905;0;0
5,4824436560157;-0,082882882882883;0;2943;4905;0;0
5,5003292740148;-0,082882882882883;0;2943;4905;0;0
5,5157312660012;-0,082882882882883;0;2943;4905;0;0
5,5324146159983;-0,082882882882883;0;2943;4905;0;0
5,5490881410078;-0,082882882882883;0;2943;4905;0;0
5,5661836460058;-0,082882882882883;0;2943;4905;0;0
5,5824540310132;-0,082882882882883;0;2943;4905;0;0
5,6052119760134;-0,082882882882883;0;2943;4905;0;0
5,6157731240091;-0,082882882882883;0;2943;4905;0;0
5,6325907960127;-0,082882882882883;0;2943;4905;0;0
5,6491268890095;-0,082882882882883;0;2943;4905;0;0
5,6657360889949;-0,082882882882883;0;2943;4905;0;0
5,6828289260156;-0,082882882882883;0;2943;4905;0;0
5,6990888339933;-0,082882882882883;0;2943;4905;0;0
5,7158781990001;-0,082882882882883;0;2943;4905;0;0
5,7324278290034;-0,082882882882883;0;2943;4905;0;0
5,7503827509936;-0,082882882882883;0;2943;4905;0;0
5,7657482640061;-0,082882882882883;0;2943;4905;0;0
5,7824672310089;-0,082882882882883;0;2943;4905;0;0
5,8001095240179;-0,082882882882883;0;2943;4905;0;0
5,8159301690175;-0,082882882882883;0;2943;4905;0;0
5,8327413660008;-0,082882882882883;0;2943;4905;0;0
5,8490198329964;-0,082882882882883;0;2943;4905;0;0
5,865869271016;-0,082882882882883;0;2943;4905;0;0
5,882629913016;-0,082882882882883;0;2943;4905;0;0
5,8992224090034;-0,082882882882883;0;2943;4905;0;0
5,9156441660016;-0,082882882882883;0;2943;4905;0;0
5,9326275410131;-0,082882882882883;0;2943;4905;0;0
5,9493417100166;-0,082882882882883;0;2943;4905;0;0
5,965695285995;-0,082882882882883;0;2943;4905;0;0
5,9824282540067;-0,082882882882883;0;2943;4905;0;0
6,0005108100013;-0,082882882882883;0;2943;4905;0;0
6,0156357439992;-0,082882882882883;0;2943;4905;0;0
6,0325337639952;-0,082882882882883;0;2943;4905;0;0
6,0490940810123;-0,082882882882883;0;2943;4905;0;0
6,0660627759935;-0,082882882882883;0;2943;4905;0;0
6,0824156629969;-0,082882882882883;0;2943;4905;0;0
6,09930290599;-0,082882882882883;0;2943;4905;0;0
6,1158822890138;-0,082882882882883;0;2943;4905;0;0
6,1328109400056;-0,082882882882883;0;2943;4905;0;0
6,1497999989951;-0,082882882882883;0;2943;4905;0;0
6,1666263710067;-0,082882882882883;0;2943;4905;0;0
6,1824792530097;-0,082882882882883;0;2943;4905;0;0
6,1992257559905;-0,082882882882883;0;2943;4905;0;0
6,2160669759905;-0,082882882882883;0;2943;4905;0;0
6,2325102559989;-0,082882882882883;0;2943;4905;0;0
6,250948883011;-0,082882882882883;0;2943;4905;0;0
6,2660543310049;-0,082882882882883;0;2943;4905;0;0
6,2827138889988;-0,082882882882883;0;2943;4905;0;0
6,2991500130156;-0,082882882882883;0;2943;4905;0;0
6,3166656260146;-0,082882882882883;0;2943;4905;0;0
6,3329220410087;-0,082882882882883;0;2943;4905;0;0
6,3497091809986;-0,082882882882883;0;2943;4905;0;0
6,3663186560152;-0,082882882882883;0;2943;4905;0;0
6,3835926920001;-0,082882882882883;0;2943;4905;0;0
6,39928831;-0,082882882882883;0;2943;4905;0;0
6,4158576909977;-0,082882882882883;0;2943;4905;0;0
6,4322249010147;-0,082882882882883;0;2943;4905;0;0
6,4490072740009;-0,082882882882883;0;2943;4905;0;0
6,4658035559987;-0,082882882882883;0;2943;4905;0;0
6,4833589089976;-0,082882882882883;0;2943;4905;0;0
6,5016254360089;-0,082882882882883;0;2943;4905;0;0
6,5165872859943;-0,082882882882883;0;2943;4905;0;0
6,5325898439914;-0,082882882882883;0;2943;4905;0;0
6,5494314309908;-0,082882882882883;0;2943;4905;0;0
6,5658291729924;-0,082882882882883;0;2943;4905;0;0
6,5837026899972;-0,082882882882883;0;2943;4905;0;0
6,6049942839891;-0,082882882882883;0;2943;4905;0;0
6,6160526160093;-0,082882882882883;0;2943;4905;0;0
6,6326684039959;-0,082882882882883;0;2943;4905;0;0
6,6502100189973;-0,082882882882883;0;2943;4905;0;0
6,6669177660078;-0,082882882882883;0;2943;4905;0;0
6,6824775360001;-0,082882882882883;0;2943;4905;0;0
6,6991415639932;-0,082882882882883;0;2943;4905;0;0
6,7159529399942;-0,082882882882883;0;2943;4905;0;0
6,7334957109997;-0,082882882882883;0;2943;4905;0;0
6,7509561960178;-0,082882882882883;0;2943;4905;0;0
6,7666329200147;-0,082882882882883;0;2943;4905;0;0
6,7828316270025;-0,082882882882883;0;2943;4905;0;0
6,7992141759896;-0,082882882882883;0;2943;4905;0;0
6,8157672660018;-0,082882882882883;0;2943;4905;0;0
6,8332739740144;-0,082882882882883;0;2943;4905;0;0
6,8492182260088;-0,082882882882883;0;2943;4905;0;0
6,8659147910075;-0,082882882882883;0;2943;4905;0;0
6,8828813559958;-0,082882882882883;0;2943;4905;0;0
6,8993787009967;-0,082882882882883;0;2943;4905;0;0
6,9159436460177;-0,082882882882883;0;2943;4905;0;0
6,9326890440134;-0,082882882882883;0;2943;4905;0;0
6,9491856500099;-0,082882882882883;0;2943;4905;0;0
6,965853583999;-0,082882882882883;0;2943;4905;0;0
6,9825582999911;-0,082882882882883;0;2943;4905;0;0
7,0008496830123;-0,082882882882883;0;2943;4905;0;0
7,016088074015;-0,082882882882883;0;2943;4905;0;0
7,0325283810089;-0,082882882882883;0;2943;4905;0;0
7,0493396660022;-0,082882882882883;0;2943;4905;0;0
7,065852233005;-0,082882882882883;0;2943;4905;0;0
7,0825472540164;-0,082882882882883;0;2943;4905;0;0
7,0992406939913;-0,082882882882883;0;2943;4905;0;0
7,1167517460126;-0,082882882882883;0;2943;4905;0;0
7,1337521999958;-0,082882882882883;0;2943;4905;0;0
7,1492842640146;-0,082882882882883;0;2943;4905;0;0
7,1658729840128;-0,082882882882883;0;2943;4905;0;0
7,1825994760147;-0,082882882882883;0;2943;4905;0;0
7,1992771810037;-0,082882882882883;0;2943;4905;0;0
7,2157103060163;-0,082882882882883;0;2943;4905;0;0
7,2325864809973;-0,082882882882883;0;2943;4905;0;0
7,2516732029908;-0,082882882882883;0;2943;4905;0;0
7,2658802139922;-0,082882882882883;0;2943;4905;0;0
7,2826302130125;-0,082882882882883;0;2943;4905;0;0
7,2992188740172;-0,082882882882883;0;2943;4905;0;0
7,3158720110077;-0,082882882882883;0;2943;4905;0;0
7,3326042339904;-0,082882882882883;0;2943;4905;0;0
7,3500723860052;-0,082882882882883;0;2943;4905;0;0
7,3660982710135;-0,082882882882883;0;2943;4905;0;0
7,3828530560131;-0,082882882882883;0;2943;4905;0;0
7,3991200189921;-0,082882882882883;0;2943;4905;0;0
7,417024105991;-0,082882882882883;0;2943;4905;0;0
7,4337423559919;-0,082882882882883;0;2943;4905;0;0
7,449286026007;-0,082882882882883;0;2943;4905;0;0
7,4658627189929;-0,082882882882883;0;2943;4905;0;0
7,4836624010059;-0,082882882882883;0;2943;4905;0;0
7,4993471209891;-0,082882882882883;0;2943;4905;0;0
7,5161465939891;-0,082882882882883;0;2943;4905;0;0
7,533501539001;-0,082882882882883;0;2943;4905;0;0
7,549373560003;-0,082882882882883;0;2943;4905;0;0
7,5659376659896;-0,082882882882883;0;2943;4905;0;0
7,5826549330086;-0,082882882882883;0;2943;4905;0;0
7,6049822260102;-0,082882882882883;0;2943;4905;0;0
7,616860736016;-0,082882882882883;0;2943;4905;0;0
7,6333936259907;-0,082882882882883;0;2943;4905;0;0
7,6492572810093;-0,082882882882883;0;2943;4905;0;0
7,6665443739912;-0,082882882882883;0;2943;4905;0;0
7,6827858930046;-0,082882882882883;0;2943;4905;0;0
7,6993072660116;-0,082882882882883;0;2943;4905;0;0
7,7159108630149;-0,082882882882883;0;2943;4905;0;0
7,7325681060029;-0,082882882882883;0;2943;4905;0;0
7,7492568159942;-0,082882882882883;0;4243;4405;0;0
7,7670827459951;-0,082604360341787;-0,95268702507019;4243;4405;-70,810203532557;0
7,7829361339973;-0,081989044708771;-1,9702930450439;4243;4405;-146,44562995708;2,3842646039947e-07
7,7992812260054;-0,081190363947932;-2,8752951622009;4243;4405;-213,71156559692;6,7696212350805e-07
7,8159841030138;-0,080099795840763;-3,8083667755127;4243;4405;-283,06381781657;1,336776550719e-06
7,8325893589936;-0,078706648543074;-4,7618622779846;4243;4405;-353,93411290896;2,2298394650146e-06
7,8493527760147;-0,077045670548478;-5,7097854614258;4243;4405;-424,39023520973;3,3399709234846e-06
7,8658168789989;-0,075087993877666;-6,6667375564575;4243;4405;-495,51744785872;4,6837700165161e-06
7,8826189459942;-0,072894562042511;-7,6066026687622;4243;4405;-565,37463930157;6,2247728494495e-06
7,9001974360144;-0,070373425182995;-8,5657606124878;4243;4405;-636,66580568443;8,0191157787692e-06
7,9169150310045;-0,067426752924799;-9,5692415237427;4243;4405;-711,2513575993;1,013308910871e-05
7,9330011359998;-0,064345363429836;-10,523577690125;4243;4405;-782,18413657254;1,2379055844842e-05
7,9496265030175;-0,061121237814963;-11,441864013672;4243;4405;-850,43744512029;1,4755711783643e-05
7,9659980259894;-0,057512740401534;-12,390934944153;4243;4405;-920,97887581652;1,7426380551001e-05
7,9824977859971;-0,053690940696556;-13,325514793396;4243;4405;-990,44323042706;2,0274414506279e-05
8,0006913059915;-0,049567630985478;-14,267415046692;4243;4405;-1060,4516874419;2,3361251009127e-05
8,0178436000133;-0,044689477074731;-15,30600643158;4243;4405;-1137,6468894503;2,7005550260632e-05
8,0325426530035;-0,039796354582121;-16,28515625;4243;4405;-1210,4239884416;3,0691387116123e-05
8,0493491000088;-0,035387038039016;-17,124263763428;4243;4405;-1272,7921872812;3,4052114537164e-05
8,0660459960054;-0,030063034225631;-18,083671569824;4243;4405;-1344,1019251635;3,8092658376659e-05
8,0826821599912;-0,024494721772554;-19,036827087402;4243;4405;-1414,9469502576;4,2331765164495e-05
8,0993279030081;-0,018670339651174;-19,986515045166;4243;4405;-1485,5342426338;4,6778075402577e-05
8,1159097990021;-0,012565296619861;-20,936748504639;4243;4405;-1556,1620804211;5,1448886082304e-05
8,1336386309995;-0,006208995250133;-21,883337020874;4243;4405;-1626,5190011436;5,6322997216143e-05
8,1503991140053;0,00090215031926455;-22,895401000977;4243;4405;-1701,7425053303;6,176985050393e-05
8,1658745500026;0,0079047736701545;-23,852186203003;4243;4405;-1772,8573133518;6,7157344368305e-05
8,1826747159939;0,014610698344829;-24,735612869263;4243;4405;-1838,5196141891;7,233965079107e-05
8,1993549790059;0,022172505146749;-25,694660186768;4243;4405;-1909,802558076;7,8173944011545e-05
8,2160471910029;0,029958840676614;-26,646865844727;4243;4405;-1980,5769831187;8,4191190150248e-05
8,232637078996;0,038029579261879;-27,599754333496;4243;4405;-2051,4021608087;9,0435896649537e-05
8,2502134740062;0,046325381167301;-28,546798706055;4243;4405;-2121,7929638852;9,6864263819595e-05
8,2674491530051;0,055423605979026;-29,550159454346;4243;4405;-2196,3695844683;0,00010390858616926
8,2828126999957;0,064643183222285;-30,534070968628;4243;4405;-2269,5006052032;0,00011105914904767
8,2992858159996;0,073096689829478;-31,411109924316;4243;4405;-2334,6881277831;0,00011764524733971
8,3165009859949;0,082432273582176;-32,351490020752;4243;4405;-2404,5835963622;0,00012490983625252
8,3326202000026;0,092485280079885;-33,334228515625;4243;4405;-2477,6274302867;0,00013272895137973
8,3502986090025;0,10215712233229;-34,254405975342;4243;4405;-2546,0213009851;0,0001402726837715
8,366077240993;0,11307830657806;-35,26358795166;4243;4405;-2621,0305949756;0,00014877449821575
8,382632858993;0,12307411170937;-36,164325714111;4243;4405;-2687,9795746617;0,00015658623946352
8,4005010589899;0,13383652206894;-37,109413146973;4243;4405;-2758,2249246202;0,0001649920147025
8,4159012059972;0,14577129314373;-38,129432678223;4243;4405;-2834,0397396794;0,00017430131190274
8,4328781529912;0,1562942061935;-39,008560180664;4243;4405;-2899,3824973121;0,00018254529730791
8,4493897430075;0,16818353693049;-39,977703094482;4243;4405;-2971,4158148379;0,00019184291142486
8,4656810089946;0,18001940844653;-40,920276641846;4243;4405;-3041,4743156643;0,00020111032914646
8,4828777099901;0,19196219840446;-41,850273132324;4243;4405;-3110,5980037617;0,00021046967292623
8,4999334030144;0,20486511597046;-42,831958770752;4243;4405;-3183,5635822075;0,00022057372186398
8,5178420160082;0,21795300244092;-43,805595397949;4243;4405;-3255,9309031894;0,00023082998868715
8,5336064310104;0,23201598510131;-44,827919006348;4243;4405;-3331,9169729918;0,00024184394991109
8,5501460460073;0,24464412227169;-45,727844238281;4243;4405;-3398,8055598628;0,00025176547516172
8,5660313900153;0,25816609761617;-46,672019958496;4243;4405;-3468,9831451133;0,00026238385185016
8,5827725109993;0,27140580827409;-47,578845977783;4243;4405;-3536,384645611;0,00027279276118912
8,6054705010029;0,28563932584929;-48,534526824951;4243;4405;-3607,4173704401;0,00028397555823771
8,6161379060068;0,30545238231395;-49,830257415771;4243;4405;-3703,7249136783;0,00029944199266011
8,6329472160141;0,31487777755783;-50,43921661377;4243;4405;-3748,9869185325;0,00030690482902138
8,6494463540148;0,33001261759807;-51,398788452148;4243;4405;-3820,3088483915;0,00031880820698318
8,6664820259903;0,34513997334737;-52,340656280518;4243;4405;-3890,3148953645;0,00033071421419663
8,6827134909981;0,36104997209123;-53,313148498535;4243;4405;-3962,5971560435;0,00034323266067949
8,7004755540111;0,37647242274012;-54,239734649658;4243;4405;-4031,4673644382;0,00035538175923879
8,7171441199898;0,39366437360212;-55,25369644165;4243;4405;-4106,8319269606;0,00036890755940711
8,7337296160113;0,41007581983839;-56,205230712891;4243;4405;-4177,5564499589;0,00038183794809544
8,7494704939891;0,42668078845447;-57,152027130127;4243;4405;-4247,9288233031;0,00039492546342835
8,7671971640084;0,44268701379602;-58,050605773926;4243;4405;-4314,717322551;0,00040755573228971
8,7827301660145;0,46102780331601;-59,062545776367;4243;4405;-4389,9316118716;0,00042200300666149
8,7995595140092;0,47734034999355;-59,94926071167;4243;4405;-4455,8383193126;0,00043488311645124
8,8159611939918;0,49529730230719;-60,909976959229;4243;4405;-4527,2453094746;0,00044904767770258
8,8327671129955;0,51306661275533;-61,84627532959;4243;4405;-4596,8373963067;0,00046307351424784
8,849579984002;0,53155655350174;-62,805656433105;4243;4405;-4668,1451494486;0,00047766595100608
8,8660038509988;0,55033677781786;-63,765426635742;4243;4405;-4739,4818230935;0,00049249088076206
8,8828971289913;0,56895181314127;-64,703002929688;4243;4405;-4809,1688939306;0,00050719410881355
8,9001174420118;0,58838477454505;-65,667366027832;4243;4405;-4880,8469429245;0,00052253993836517
8,9166908060142;0,60849025294826;-66,650398254395;4243;4405;-4953,9126089934;0,00053841599510696
8,9336054160085;0,62811513295522;-67,596504211426;4243;4405;-5024,2336626215;0,00055392433896678
8,9493120890111;0,6484296369123;-68,562080383301;4243;4405;-5096,0018755366;0,00056997667451896
8,9661910700088;0,66754077380603;-69,458709716797;4243;4405;-5162,6454887352;0,00058509557447843
8,9825350609899;0,68836314036204;-70,422264099121;4243;4405;-5234,2634284484;0,00060155538910887
8,9992819839972;0,70879311623635;-71,355270385742;4243;4405;-5303,6108251425;0,00061771459824825
9,0174227959942;0,73000626969743;-72,311279296875;4243;4405;-5374,6679339251;0,00063449155109869
9,0327452160127;0,75331449002714;-73,346862792969;4243;4405;-5451,639569104;0,0006529083765332
9,0495309559919;0,77323660330252;-74,221557617188;4243;4405;-5516,65285983;0,00066868670199479
9,0662094829895;0,79534252575329;-75,179786682129;4243;4405;-5587,8749856004;0,00068617802097073
9,0829943190038;0,81758583840188;-76,131889343262;4243;4405;-5658,6417552158;0,0007037819976897
9,0993994039891;0,84025308267252;-77,090065002441;4243;4405;-5729,8599115053;0,00072172254609772
9,1161047760106;0,86267601830346;-78,026565551758;4243;4405;-5799,4670256576;0,0007394778823159
9,1328913909965;0,88578804329232;-78,980194091797;4243;4405;-5870,3472090102;0,00075777786366295
9,1492757759988;0,90929513192392;-79,9384765625;4243;4405;-5941,5733042613;0,00077639159025551
9,1669461090059;0,93250659106372;-80,87378692627;4243;4405;-6011,0919556985;0,00079477973933462
9,1826800130075;0,95785267689565;-81,882514953613;4243;4405;-6086,0675091023;0,00081484313869119
9,2001225159911;0,9806685378005;-82,780693054199;4243;4405;-6152,8262372442;0,00083293068572337
9,2160708309966;1,006266416563;-83,776412963867;4243;4405;-6226,8349385381;0,00085320237161241
9,232856179995;1,0299253293821;-84,686828613281;4243;4405;-6294,5032448525;0,00087196045968443
9,2494440040027;1,0551083645902;-85,645034790039;2943;4905;-4415,348753027;0,00089191759716795
9,2671871540078;1,0799952357142;-85,645034790039;2943;4905;-4415,348753027;0,00090575201357701
9,2826360359904;1,1066147201889;-85,645034790039;2943;4905;-4415,348753027;0,00092054998379088
9,2994356639974;1,1297925000196;-85,645034790039;2943;4905;-4415,348753027;0,00093343451079707
9,316648773005;1,1549963843238;-85,645034790039;2943;4905;-4415,348753027;0,00094744557392734
9,3336681140063;1,1808214647753;-85,645034790039;2943;4905;-4415,348753027;0,00096180148447921
9,3502793690132;1,206355727065;-85,645034790039;2943;4905;-4415,348753027;0,00097599579051416
9,3654956030077;1,2312773466826;-85,645034790039;2943;4905;-4415,348753027;0,00098984974861831
9,3828033629979;1,2541060378005;-85,645034790039;2943;4905;-4415,348753027;0,0010025402448016
9,3993635940133;1,2800727851875;-85,645034790039;2943;4905;-4415,348753027;0,0010169750952498
9,4160404890135;1,304917423527;-85,645034790039;2943;4905;-4415,348753027;0,0010307864988184
9,4327033210138;1,3299374081112;-85,645034790039;2943;4905;-4415,348753027;0,0010446952013545
9,4505479139916;1,3549365435993;-85,645034790039;2943;4905;-4415,348753027;0,0010585921752034
9,4659999629948;1,3817083868537;-85,645034790039;2943;4905;-4415,348753027;0,0010734747499034
9,4827690999955;1,4048909780141;-85,645034790039;2943;4905;-4415,348753027;0,0010863619182374
9,5006287659926;1,4300499565728;-85,645034790039;2943;4905;-4415,348753027;0,0011003475515538
9,5172819689906;1,4568442527;-85,645034790039;2943;4905;-4415,348753027;0,0011152426973074
9,5329739800072;1,4818294887905;-85,645034790039;2943;4905;-4415,348753027;0,001129131640469
9,5494385889906;1,505371860508;-85,645034790039;2943;4905;-4415,348753027;0,0011422189395987
9,5659927160013;1,5300732281354;-85,645034790039;2943;4905;-4415,348753027;0,0011559505934059
9,5830001860159;1,5549093129995;-85,645034790039;2943;4905;-4415,348753027;0,0011697569061717
9,6050484309962;1,580425399154;-85,645034790039;2943;4905;-4415,348753027;0,0011839413116812
9,6165416930162;1,6135043612949;-85,645034790039;2943;4905;-4415,348753027;0,0012023297755331
9,6330490029941;1,630747633009;-85,645034790039;2943;4905;-4415,348753027;0,0012119152746683
